example_id,text,category
tr_c95ac48a2e,I am concerned that I am being doubled charged for several items purchased in the past week.  Please review my statement and correct.,transaction_charged_twice
tr_c7160aba31,I believe my exchange rate is incorrect,wrong_exchange_rate_for_cash_withdrawal
tr_d036caf8c7,What do I do now that I can't use this card?,card_not_working
tr_548d931fa6,I want to revert a transaction I did this morning,cancel_transfer
tr_6af5a862c1,"for god sake, just delete my account i am sick of this",terminate_account
tr_98381a55d4,I notice there's a pending payment on my card.,pending_card_payment
tr_0a177ddc9e,"My new card just arrived, how can I activate it?",activate_my_card
tr_a1f557cca9,When will it be delivered to the US?,card_delivery_estimate
tr_4beee3aba8,How do I locate my PIN now that I have my card?,get_physical_card
tr_063886c853,I have a transaction showing multiple times.,transaction_charged_twice
tr_478fb22bcc,I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,reverted_card_payment?
tr_7b575bb490,What is the purpose of requiring my identification?,why_verify_identity
tr_de926ea002,What is the virtual card and how can i get one?,getting_virtual_card
tr_03339509a9,The cheque I sent to you to have deposited a couple days ago has not cleared in my account yet. What is the issue?,balance_not_updated_after_cheque_or_cash_deposit
tr_b6db90106d,Why can't I see a transfer to my account?,balance_not_updated_after_bank_transfer
tr_558692a5df,Everytime I try to prove my identity it won't let me.,unable_to_verify_identity
tr_c7aa9125f0,"My card has an issue, the payment has been deferred.",reverted_card_payment?
tr_00d7edb6dd,What are the steps to verify identity?,verify_my_identity
tr_c3c500d395,A fee that shouldn't be there is there after using my card!,card_payment_fee_charged
tr_3e04d81c71,atm ate my card,card_swallowed
tr_b5ad9798ee,"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",pending_cash_withdrawal
tr_c5e1d2d0a0,Will I get charged on a foreign currencies exchange?,exchange_charge
tr_e056eddfdb,What is my money worth in other countries?,exchange_rate
tr_9acfc16559,"When I was traveling abroad, the exchange rate was applied wrong.",card_payment_wrong_exchange_rate
tr_8bd572b38e,Can I change my PIN at any ATM?,change_pin
tr_df22b117f7,There has been a red flag on my top up.,top_up_failed
tr_48fc286308,i need to top up by card.,topping_up_by_card
tr_9337740a39,What happened to the money that I deposited?,top_up_reverted
tr_85beef8dd6,Why is there an identity check?,why_verify_identity
tr_cc31acc147,Can apple pay handle top up exchanges?,apple_pay_or_google_pay
tr_416dedfe9f,Why on earth is the exchange rate so bad?   Can I get a rate closer to the actual interbank rate?,card_payment_wrong_exchange_rate
tr_a6ae80576d,Is there a way to get a virtual card?,getting_virtual_card
tr_b940e79a2c,"There are transactions that I did not make on my account, I think someone has my information.",compromised_card
tr_b9dcd2cfc4,My new landlord is a lier and is trying to rip me off by saying I've not paid my rent when I have paid my rent.  What is going on?  They say the money hasn't got to them but I see it going out of my account.  Can you check that the money went to the right place?,transfer_not_received_by_recipient
tr_fbccd6f50c,"Hi there, I came across a problem with my top up and my money is missing, was there a system error?",top_up_reverted
tr_1b9fc2dec9,Why was my transfer charged a fee?,transfer_fee_charged
tr_2fb7c2abad,I keep being asked to verify my identity. Is this normal?,why_verify_identity
tr_e64f6cd77a,At what places accept my card?,card_acceptance
tr_5bb4e9065d,Will I see fees from adding money with an international card?,top_up_by_card_charge
tr_a93e8f7052,I want a physical card,order_physical_card
tr_a3ae05d0e1,Can I transfer using SWIFT?,top_up_by_bank_transfer_charge
tr_e7b0bbfeff,What happens when I money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient
tr_bf7e9c0f04,Why are my transfers and purchases keep getting declined?,declined_transfer
tr_b9b076df62,I want a refund on this.,request_refund
tr_fde7a9e014,Do I have a $1 extra fee on the statement?,extra_charge_on_statement
tr_8e7a1758e7,Why is the purchase I made this morning still pending?,pending_card_payment
tr_e6e61c6e41,What do I do if I have exceeded all my PIN tries?,pin_blocked
tr_dbb53f4b26,"I didn't mean to do the transfer, is there any way to cancel it?",cancel_transfer
tr_ab801682d5,"I'm locked out of my account as I can't remember my code, what do I do now?",passcode_forgotten
tr_67f386ca24,"i am express delivering my card to the us, how long will that take",card_delivery_estimate
tr_f79e0031ad,i have yet to get my pin,get_physical_card
tr_36d579ff66,There is a strange card payment I don't recognise.,card_payment_not_recognised
tr_3b8a7eb269,I entered a wrong PIN too many times. How can I fix this?,pin_blocked
tr_a3361eb105,I have one other credit card from the US. Do you take it?,supported_cards_and_currencies
tr_edcd6c5fab,Why was I charged a fee? I thought shopping was free?,card_payment_fee_charged
tr_1332a5797a,Could you please tell me why my card payment didn't work?,declined_card_payment
tr_85fa32c292,I don't think the exchange rate was right.,wrong_exchange_rate_for_cash_withdrawal
tr_ae2d87fb53,How much is it to use my US debit or credit card to top up?,top_up_by_card_charge
tr_a210acd626,"Transfers can take up to one day to process before departing for the beneficiary accounts. Please confirm that you've entered your account details correctly. SEPA transfers can take up to two working days, while SWIFT transfers can take up to five working days.",pending_transfer
tr_05bd8ed108,What is the charge to make a transfer,top_up_by_bank_transfer_charge
tr_3226c57cb0,Why is my friend not getting a transaction arrival yet?,transfer_not_received_by_recipient
tr_daed230f7f,Do I get an actual card?,order_physical_card
tr_135a733016,Can you explain why my payment was charged a fee?,card_payment_fee_charged
tr_9e2f87ef64,Tell me how to top up my account using bank transfer.,transfer_into_account
tr_4f9010ff69,What are the fees associated with top up via transfer?,top_up_by_bank_transfer_charge
tr_d9a22b7905,there is money in my account that i didnt put there,cash_withdrawal_not_recognised
tr_1fe84cd96d,I'm interested in learning more about product refunds.,request_refund
tr_f11811ae04,How do you exchange currencies,exchange_via_app
tr_e993639cb1,What's the exchange fee?,exchange_charge
tr_1e9dc6bb38,How can I link the new card?,card_linking
tr_1ab4693cea,"I got less than what i asked for in the ATM, why?",wrong_amount_of_cash_received
tr_0828f770b9,You have declined my  payment.,declined_card_payment
tr_80a9ea8e12,Why would a merchant revert a card payment?,reverted_card_payment?
tr_cfb78e350e,Where do I go for a refund?,request_refund
tr_1d6acef4da,Do you have an age limit?,age_limit
tr_0bddc6901e,What is the handling fee for transfer?,top_up_by_bank_transfer_charge
tr_535d9d2241,what do i need to have with me to activate card,activate_my_card
tr_377f3f955c,My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,extra_charge_on_statement
tr_396664f343,This place has been too much work so I'd just like to close out my account & be done.,terminate_account
tr_e5416e9bda,"I paid my rent into the wrong account, could you please pay it into the right account, it needs to be done by tomorrow.",cancel_transfer
tr_a2fd425589,The correct amount of cash was not received.,wrong_amount_of_cash_received
tr_e1a397581e,I need to get some Euros for my holiday. Am I able to exchange some of my money?,exchange_via_app
tr_930d606074,Will you charge for a physical card?,order_physical_card
tr_572e2fe9d8,"extra fees on a cash withdrawal, not cool.",cash_withdrawal_charge
tr_cedeeb7042,I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,cash_withdrawal_not_recognised
tr_004fb4cb7e,"Pending still shows on this transfer, why?",pending_transfer
tr_9606f8da9d,Is there a tracking number for the card?,card_arrival
tr_8060e26fad,I need a new card and I live in the United States.,country_support
tr_1203444050,What is my top-up limit?,top_up_limits
tr_2f79b6734d,"I live in America, but I would like a card.",country_support
tr_9a0b954da3,There is a strange payment on my card and I don't know what to do.,card_payment_not_recognised
tr_cd92222609,The currency exchange rate was wrong for a purchase I made.,card_payment_wrong_exchange_rate
tr_a5cbdef465,My card payment might have been reverted.,reverted_card_payment?
tr_60658a0272,I received a transfer in GBP how do I change it to a different currency?,receiving_money
tr_0957a5f77f,Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,wrong_exchange_rate_for_cash_withdrawal
tr_76c1972888,When going to the ATM to take out some cash today my withdrawal was  declined.  I need to fix this problem as soon as possible. whats going on?,declined_cash_withdrawal
tr_24fba459ba,I need to verify my funds.,verify_source_of_funds
tr_9b86536b65,Too many times I entered the incorrect PIN.  How can I get my account unblocked?,pin_blocked
tr_4f5f6ed210,"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",transaction_charged_twice
tr_426491794c,Is it on purpose that my payment has been returned to my account?,reverted_card_payment?
tr_6cd57ee153,"For the identity check, do I need any kind of documentation?",verify_my_identity
tr_64ee3d5d4a,"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what is happening?",top_up_reverted
tr_b8e2c8d411,Is there a top-up limit that I have to stay under during a given period of time?,top_up_limits
tr_56ebfd7bcf,I am not sure but someone else might be using my card,compromised_card
tr_d5fea57438,Can I receive a refund for an item I purchased?,request_refund
tr_f2224ed2d6,Why is my top-up pending?,pending_top_up
tr_fe168f5105,Why is it saying I have a pending payment?,pending_card_payment
tr_6fac4cb954,How can I change my name in my profile?,edit_personal_details
tr_d2a4d52ba1,How do i activate my card,activate_my_card
tr_1a2d262389,I noticed that my card was charged more than once for one thing.,transaction_charged_twice
tr_9ca237b280,my cash withdrawal has not come out of my account yet.,pending_cash_withdrawal
tr_960bf5379b,What is the foreign exchange rate you will apply?,exchange_rate
tr_79c3080ee7,"If I add money with an international card, are there any fees?",top_up_by_card_charge
tr_eafeb55aef,Where do I find our how to get a physical card?,order_physical_card
tr_5e4fbfca2d,Can I transfer my paycheck to the account?,receiving_money
tr_035f79274a,What systems do you have in place for my security when using my card for everyday purchases?,get_disposable_virtual_card
